user_id,web_visits
d16cc5c7-e62f-4a71-a16d-1bd70f320984,17
01b42805-46dc-43c1-9171-03dc0deb5722,73
2f597177-9c94-4211-b47a-0b6ea23fd53c,36
82ab7f34-f35c-4fc6-863c-5da6ad21f9cf,59
e37776da-993f-4151-b0cb-82db20ab18c6,62
02edd4a7-a813-4d1f-b73d-814185ccb36e,141
f05c96d2-502e-4e4c-80f7-7980102a9309,45
cb6bbcf4-d443-4767-b522-f8f8a07e3099,150
f3161ecd-ece2-42ad-9658-344bdacd2d8a,18
43eb2bb4-d8ad-4ffe-87d8-539c063db024,25
c8bcd225-8457-470f-a644-d933a7a21450,67
68757b93-feb5-4c27-a943-b5cdc5e56c98,57
e7dd01e7-bac0-4173-8f94-5ffc0fbf9d8a,61
908e3ef6-724c-4250-8a22-b420688d3b55,59
ddb31f45-2a63-4421-96e6-f574366f8bba,29
e9c64697-288a-42e3-bafc-65c38d42ee11,38
b714ecf6-d01e-4a2b-bfb1-31bf2e39d4ff,116
c99ceae6-0651-444d-ac83-6e50a8c1c598,39
70857850-7725-453d-b058-4124c28cd2db,68
df406499-3d99-4b03-ad32-244aceca2b7a,15
ebd054b5-b4cf-46dd-93b0-d8456c7bbf37,40
22a69c2d-6295-463b-862b-2cbc65d9af2a,22
827da0b0-8604-4755-8834-af4c38d00b29,139
387bffa9-3939-4a78-b23c-501551ddf07d,46
7bf9635d-c026-4630-9f94-a994b24d8bef,0
3c6fda20-b2bc-47ea-b767-d386565a5a38,104
31458645-376d-4756-a027-6736afa7dd5d,120
0cf3c900-3828-4e5c-82c3-11c8d7106ceb,115
87fff11e-845f-432d-9ad4-e33ffa2a1759,40
3bece022-d127-4d27-9cd0-2c9bd21a2735,19
663af6eb-2010-4f2f-97ea-8d1a86c26bbc,72
45c21c62-e6ee-4af7-9e6e-b05138b6002b,18
1dc6b531-5bcf-4074-bc6f-847a07e30371,108
899f3c61-9fb0-420d-b51d-462e6adbde44,45
f24e6db1-567a-48e9-9f75-517478782427,50
60f0746f-6ed6-4255-a253-51ce8f82c374,74
be79e9b6-9ccb-4673-9a7b-14c1e6aaf0f1,8
7eeb12ef-f320-4f22-aaed-3da6b4000481,44
74e13ce1-b891-43bc-9712-1c84555388f2,41
3b22810f-84ae-4ea8-a9b6-41b5b962d22c,77
6834b727-f6f3-4e5b-9184-6bf772692fe4,50
